Data from S118521__0__16-49-54-948.txt Node

Date: Tue Aug 23 16:49:54 PDT 2022
User: cemma
Spectrometer: S11852
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
188.378	-4
188.827	-1
189.275	1
189.723	-1
190.172	8
190.62	1
191.068	-1
191.517	-3
191.965	4
192.414	-1
192.863	0
193.311	1
193.76	-6
194.208	-1
194.657	2
195.106	2
195.555	4
196.004	-5
196.452	0
196.901	0
197.35	-2
197.799	1
198.248	2
198.697	-5
199.146	-5
199.596	2
200.045	-4
200.494	-2
200.943	2
201.392	-1
201.842	2
202.291	-3
202.74	-4
203.19	-2
203.639	-4
204.089	2
204.538	-3
204.988	0
205.437	2
205.887	0
206.337	-4
206.786	4
207.236	3
207.686	0
208.136	1
208.586	-5
209.036	0
209.486	4
209.936	4
210.386	3
210.836	-2
211.286	-1
211.736	3
212.186	-2
212.636	-3
213.086	5
213.537	5
213.987	3
214.437	-1
214.888	-3
215.338	1
215.789	2
216.239	0
216.69	-1
217.14	-2
217.591	0
218.041	4
218.492	0
218.943	-3
219.394	1
219.844	-2
220.295	-6
220.746	3
221.197	-1
221.648	-3
222.099	-3
222.55	2
223.001	-1
223.452	1
223.903	0
224.354	3
224.806	7
225.257	1
225.708	1
226.16	1
226.611	4
227.062	2
227.514	-1
227.965	1
228.417	-2
228.868	3
229.32	-1
229.772	2
230.223	-2
230.675	2
231.127	1
231.578	0
232.03	4
232.482	-6
232.934	-1
233.386	2
233.838	1
234.29	0
234.742	2
235.194	4
235.646	2
236.098	4
236.551	4
237.003	-3
237.455	1
237.907	0
238.36	1
238.812	4
239.265	0
239.717	2
240.17	1
240.622	-2
241.075	7
241.527	3
241.98	-3
242.433	7
242.886	2
243.338	3
243.791	3
244.244	6
244.697	5
245.15	12
245.603	8
246.056	6
246.509	12
246.962	16
247.415	17
247.868	10
248.321	10
248.775	19
249.228	15
249.681	24
250.135	22
250.588	25
251.042	17
251.495	24
251.949	20
252.402	14
252.856	19
253.309	24
253.763	16
254.217	19
254.671	18
255.124	14
255.578	15
256.032	14
256.486	3
256.94	12
257.394	15
257.848	10
258.302	10
258.756	11
259.21	12
259.664	9
260.119	10
260.573	6
261.027	9
261.482	3
261.936	7
262.39	7
262.845	4
263.299	1
263.754	-1
264.209	3
264.663	2
265.118	7
265.573	-3
266.027	2
266.482	1
266.937	6
267.392	1
267.847	4
268.302	-1
268.757	6
269.212	2
269.667	2
270.122	2
270.577	3
271.032	-1
271.487	4
271.943	2
272.398	-1
272.853	-3
273.309	1
273.764	3
274.22	3
274.675	-1
275.131	2
275.586	2
276.042	2
276.497	2
276.953	0
277.409	0
277.865	2
278.321	1
278.776	4
279.232	-3
279.688	-1
280.144	-1
280.6	0
281.056	1
281.512	2
281.969	3
282.425	3
282.881	-5
283.337	0
283.794	0
284.25	-1
284.706	-2
285.163	1
285.619	1
286.076	-4
286.532	0
286.989	0
287.446	0
287.902	2
288.359	-4
288.816	-2
289.272	0
289.729	2
290.186	-1
290.643	3
291.1	2
291.557	-3
292.014	2
292.471	-2
292.928	0
293.385	-1
293.843	2
294.3	0
294.757	2
295.215	-5
295.672	-4
296.129	1
296.587	-2
297.044	1
297.502	2
297.959	-2
298.417	-4
298.875	-3
299.332	-5
299.79	-5
300.248	-3
300.706	2
301.164	-1
301.621	3
302.079	5
302.537	1
302.995	-3
303.453	-6
303.912	-2
304.37	3
304.828	-4
305.286	-8
305.744	-1
306.203	4
306.661	5
307.12	-8
307.578	-8
308.036	1
308.495	-2
308.954	0
309.412	-1
309.871	-6
310.329	-1
310.788	0
311.247	2
311.706	7
312.165	-1
312.624	-2
313.083	0
313.542	2
314.001	3
314.46	-1
314.919	2
315.378	-9
315.837	1
316.296	3
316.756	1
317.215	2
317.674	-1
318.134	0
318.593	0
319.053	0
319.512	-2
319.972	1
320.431	2
320.891	0
321.351	-5
321.81	-4
322.27	1
322.73	7
323.19	1
323.65	0
324.11	5
324.57	4
325.03	0
325.49	3
325.95	-1
326.41	-2
326.87	-10
327.331	1
327.791	2
328.251	1
328.712	1
329.172	-1
329.632	4
330.093	-2
