Data from S118521__5__17-03-50-544.txt Node

Date: Tue Aug 23 17:03:50 PDT 2022
User: cemma
Spectrometer: S11852
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
188.378	-4
188.827	6
189.275	0
189.723	-5
190.172	6
190.62	-1
191.068	2
191.517	2
191.965	7
192.414	1
192.863	1
193.311	4
193.76	-6
194.208	3
194.657	1
195.106	-1
195.555	0
196.004	-1
196.452	-1
196.901	-1
197.35	-3
197.799	3
198.248	5
198.697	2
199.146	-5
199.596	0
200.045	3
200.494	-1
200.943	2
201.392	0
201.842	4
202.291	-1
202.74	-9
203.19	3
203.639	-3
204.089	5
204.538	-3
204.988	1
205.437	6
205.887	1
206.337	-8
206.786	0
207.236	1
207.686	1
208.136	1
208.586	4
209.036	-5
209.486	-4
209.936	2
210.386	3
210.836	0
211.286	-1
211.736	1
212.186	0
212.636	-3
213.086	1
213.537	-3
213.987	1
214.437	3
214.888	-1
215.338	-5
215.789	0
216.239	2
216.69	-1
217.14	-1
217.591	-4
218.041	1
218.492	-2
218.943	-3
219.394	4
219.844	2
220.295	-10
220.746	4
221.197	-1
221.648	1
222.099	0
222.55	3
223.001	2
223.452	-3
223.903	5
224.354	4
224.806	5
225.257	0
225.708	1
226.16	-1
226.611	4
227.062	1
227.514	2
227.965	4
228.417	-4
228.868	4
229.32	1
229.772	7
230.223	-4
230.675	3
231.127	0
231.578	-2
232.03	1
232.482	-4
232.934	3
233.386	3
233.838	4
234.29	0
234.742	1
235.194	4
235.646	5
236.098	-1
236.551	3
237.003	-2
237.455	0
237.907	-1
238.36	2
238.812	7
239.265	1
239.717	-2
240.17	-2
240.622	-3
241.075	1
241.527	6
241.98	0
242.433	6
242.886	3
243.338	10
243.791	5
244.244	5
244.697	9
245.15	13
245.603	16
246.056	10
246.509	14
246.962	17
247.415	17
247.868	16
248.321	20
248.775	25
249.228	22
249.681	23
250.135	26
250.588	27
251.042	28
251.495	25
251.949	29
252.402	19
252.856	27
253.309	27
253.763	19
254.217	21
254.671	25
255.124	21
255.578	14
256.032	18
256.486	10
256.94	18
257.394	19
257.848	13
258.302	13
258.756	13
259.21	17
259.664	8
260.119	7
260.573	4
261.027	11
261.482	6
261.936	9
262.39	2
262.845	6
263.299	5
263.754	6
264.209	8
264.663	3
265.118	3
265.573	-3
266.027	2
266.482	5
266.937	6
267.392	4
267.847	4
268.302	1
268.757	3
269.212	-1
269.667	4
270.122	7
270.577	2
271.032	2
271.487	-1
271.943	4
272.398	3
272.853	-1
273.309	7
273.764	1
274.22	0
274.675	1
275.131	3
275.586	1
276.042	-1
276.497	2
276.953	0
277.409	2
277.865	3
278.321	-4
278.776	0
279.232	0
279.688	6
280.144	0
280.6	-2
281.056	4
281.512	5
281.969	1
282.425	4
282.881	-2
283.337	0
283.794	1
284.25	3
284.706	-8
285.163	-1
285.619	-3
286.076	-5
286.532	1
286.989	-1
287.446	-1
287.902	2
288.359	-7
288.816	2
289.272	-3
289.729	-1
290.186	-4
290.643	4
291.1	-2
291.557	-1
292.014	5
292.471	-4
292.928	2
293.385	0
293.843	2
294.3	-6
294.757	-1
295.215	-7
295.672	0
296.129	-2
296.587	-4
297.044	1
297.502	2
297.959	-4
298.417	1
298.875	-6
299.332	-1
299.79	0
300.248	-2
300.706	1
301.164	5
301.621	2
302.079	4
302.537	7
302.995	3
303.453	-5
303.912	0
304.37	1
304.828	-6
305.286	-6
305.744	0
306.203	-1
306.661	3
307.12	-6
307.578	-7
308.036	-1
308.495	-5
308.954	0
309.412	5
309.871	-5
310.329	-1
310.788	0
311.247	1
311.706	4
312.165	1
312.624	0
313.083	1
313.542	0
314.001	1
314.46	3
314.919	0
315.378	-7
315.837	3
316.296	1
316.756	7
317.215	-4
317.674	-6
318.134	-4
318.593	3
319.053	0
319.512	-1
319.972	-1
320.431	2
320.891	0
321.351	-1
321.81	-2
322.27	2
322.73	2
323.19	0
323.65	-1
324.11	-1
324.57	7
325.03	-3
325.49	1
325.95	3
326.41	1
326.87	-10
327.331	0
327.791	4
328.251	0
328.712	1
329.172	-4
329.632	7
330.093	0
330.553	-5
331.014	3
331.475	1
331.935	-1
332.396	-1
332.857	1
333.318	1
333.778	2
334.239	-3
334.7	-3
335.161	3
335.622	3
336.083	-3
336.544	-6
337.006	3
337.467	2
337.928	0
338.389	-4
338.851	2
339.312	-2
339.773	2
340.235	3
340.696	-8
341.158	-2
341.619	3
342.081	-3
342.543	1
343.004	2
343.466	4
343.928	-2
344.39	0
344.851	0
345.313	4
345.775	1
346.237	2
346.699	3
347.161	2
347.624	6
