Data from S118521__1__16-55-17-954.txt Node

Date: Tue Aug 23 16:55:17 PDT 2022
User: cemma
Spectrometer: S11852
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
188.378	-1
188.827	6
189.275	1
189.723	-4
190.172	5
190.62	0
191.068	7
191.517	4
191.965	3
192.414	7
192.863	1
193.311	4
193.76	-3
194.208	3
194.657	3
195.106	2
195.555	1
196.004	-1
196.452	2
196.901	-2
197.35	-5
197.799	5
198.248	2
198.697	1
199.146	-3
199.596	2
200.045	-2
200.494	-4
200.943	0
201.392	0
201.842	1
202.291	2
202.74	-3
203.19	-1
203.639	-7
204.089	4
204.538	1
204.988	3
205.437	3
205.887	2
206.337	0
206.786	1
207.236	1
207.686	-3
208.136	1
208.586	4
209.036	-3
209.486	2
209.936	2
210.386	6
210.836	0
211.286	-1
211.736	3
212.186	-1
212.636	1
213.086	2
213.537	3
213.987	1
214.437	4
214.888	1
215.338	3
215.789	0
216.239	0
216.69	0
217.14	3
217.591	-3
218.041	6
218.492	0
218.943	0
219.394	1
219.844	1
220.295	-9
220.746	4
221.197	-2
221.648	2
222.099	-2
222.55	2
223.001	0
223.452	-2
223.903	4
224.354	0
224.806	6
225.257	0
225.708	3
226.16	2
226.611	5
227.062	6
227.514	2
227.965	-1
228.417	1
228.868	2
229.32	5
229.772	5
230.223	-7
230.675	1
231.127	0
231.578	0
232.03	4
232.482	-6
232.934	4
233.386	1
233.838	1
234.29	1
234.742	-2
235.194	0
235.646	3
236.098	2
236.551	1
237.003	4
237.455	-1
237.907	2
238.36	0
238.812	2
239.265	4
239.717	-2
240.17	-2
240.622	-2
241.075	4
241.527	0
241.98	0
242.433	4
242.886	-1
243.338	3
243.791	-1
244.244	0
244.697	4
245.15	1
245.603	5
246.056	-1
246.509	-2
246.962	0
247.415	1
247.868	-1
248.321	2
248.775	-4
249.228	1
249.681	-3
250.135	1
250.588	0
251.042	0
251.495	1
251.949	-1
252.402	-11
252.856	-3
253.309	4
253.763	-4
254.217	0
254.671	-1
255.124	3
255.578	-2
256.032	-2
256.486	-12
256.94	1
257.394	0
257.848	4
258.302	0
258.756	6
259.21	8
259.664	-1
260.119	3
260.573	-1
261.027	0
261.482	0
261.936	2
262.39	-2
262.845	-1
263.299	3
263.754	-1
264.209	-2
264.663	0
265.118	7
265.573	-6
266.027	2
266.482	1
266.937	3
267.392	3
267.847	1
268.302	-5
268.757	0
269.212	-2
269.667	0
270.122	-1
270.577	5
271.032	0
271.487	-2
271.943	1
272.398	-1
272.853	-5
273.309	0
273.764	4
274.22	-3
274.675	1
275.131	1
275.586	4
276.042	-2
276.497	3
276.953	-3
277.409	-3
277.865	-2
278.321	4
278.776	0
279.232	0
279.688	2
280.144	-4
280.6	-2
281.056	2
281.512	2
281.969	0
282.425	1
282.881	-2
283.337	3
283.794	1
284.25	-2
284.706	-4
285.163	-1
285.619	2
286.076	-2
286.532	3
286.989	-2
287.446	7
287.902	1
288.359	-8
288.816	-6
289.272	4
289.729	3
290.186	-1
290.643	3
291.1	0
291.557	1
292.014	4
292.471	-3
292.928	4
293.385	0
293.843	4
294.3	-5
294.757	2
295.215	-6
295.672	1
296.129	1
296.587	3
297.044	2
297.502	0
297.959	2
298.417	3
298.875	-3
299.332	0
299.79	1
300.248	1
300.706	-1
301.164	-3
301.621	-5
302.079	5
302.537	2
302.995	-1
303.453	-2
303.912	1
304.37	-4
304.828	-5
305.286	-10
305.744	-3
306.203	1
306.661	4
307.12	-10
307.578	-8
308.036	1
308.495	0
308.954	3
309.412	3
309.871	-9
310.329	-1
310.788	2
311.247	1
311.706	3
312.165	-1
312.624	0
313.083	2
313.542	0
314.001	0
314.46	2
314.919	-1
315.378	-6
315.837	-1
316.296	4
316.756	4
317.215	1
317.674	-8
318.134	0
318.593	2
319.053	-3
319.512	-1
319.972	1
320.431	3
320.891	0
321.351	-2
321.81	-3
322.27	2
322.73	0
323.19	0
323.65	-4
324.11	2
324.57	5
325.03	-1
325.49	2
325.95	0
326.41	0
326.87	-10
327.331	-1
327.791	4
328.251	-2
328.712	2
329.172	0
329.632	7
330.093	-6
330.553	0
331.014	3
331.475	0
331.935	4
332.396	3
332.857	0
333.318	-2
333.778	1
334.239	-2
334.7	-1
335.161	4
335.622	4
336.083	-4
336.544	-1
337.006	-6
337.467	-2
337.928	-1
338.389	-2
338.851	-2
339.312	0
339.773	2
340.235	2
340.696	-5
341.158	-2
341.619	2
342.081	-1
342.543	4
343.004	3
343.466	7
343.928	-1
344.39	-3
344.851	4
345.313	3
345.775	1
346.237	0
346.699	-1
347.161	2
347.624	-1
348.086	1
348.548	0
349.01	3
349.473	3
349.935	4
350.397	-3
350.86	3
351.322	3
351.785	-2
352.247	2
352.71	3
353.173	1
353.635	5
354.098	4
354.561	-4
355.024	0
355.486	-3
355.949	0
356.412	0
356.875	2
357.338	-1
357.801	4
358.265	3
358.728	2
359.191	3
359.654	3
360.117	-2
360.581	1
361.044	-1
361.508	-1
361.971	-1
362.435	0
362.898	2
363.362	2
363.826	-1
364.289	4
364.753	-2
365.217	-3
365.681	2
366.144	0
366.608	2
367.072	6
367.536	0
368	2
368.464	-1
368.929	-1
369.393	4
369.857	-2
370.321	-1
370.786	1
371.25	1
371.714	1
372.179	1
372.643	1
373.108	3
373.572	2
374.037	1
374.502	5
374.966	3
375.431	7
375.896	3
376.361	-2
376.826	-1
377.291	4
377.756	1
378.221	0
378.686	-2
379.151	1
379.616	1
380.081	-2
380.547	-9
381.012	4
381.477	3
381.943	-1
382.408	-2
382.873	1
383.339	3
383.805	0
384.27	2
384.736	4
385.201	2
385.667	1
386.133	4
386.599	0
387.065	0
387.531	2
387.997	4
388.463	2
388.929	1
389.395	-3
389.861	2
390.327	2
390.793	1
391.26	4
391.726	0
392.192	1
392.659	1
393.125	-3
393.592	4
394.058	1
394.525	-1
394.992	2
395.458	6
395.925	-2
396.392	4
396.859	-8
397.325	2
397.792	1
398.259	2
398.726	0
399.193	3
399.66	5
400.128	2
400.595	1
401.062	3
401.529	-2
401.997	-1
402.464	2
402.931	1
403.399	-2
403.866	-2
404.334	3
404.802	2
405.269	1
405.737	2
406.205	-3
406.672	0
407.14	-2
407.608	4
408.076	-1
408.544	0
409.012	-1
409.48	0
409.948	2
410.416	-1
410.884	0
411.353	0
411.821	4
412.289	2
412.758	-1
413.226	1
413.695	-3
414.163	-2
414.632	3
415.1	-1
415.569	1
416.038	-3
416.506	-1
416.975	-1
417.444	4
417.913	0
418.382	1
418.851	1
419.32	2
419.789	4
420.258	3
420.727	5
421.196	4
421.666	0
422.135	3
422.604	3
423.074	3
423.543	5
424.013	2
424.482	1
424.952	-1
425.421	-1
425.891	3
426.361	-3
426.831	1
427.3	-2
427.77	-7
428.24	3
428.71	3
429.18	2
429.65	-1
430.12	0
430.59	-4
431.061	1
431.531	1
432.001	2
432.471	2
432.942	-3
433.412	-3
433.883	1
434.353	3
434.824	-1
435.294	2
435.765	-3
436.236	-2
436.706	-1
437.177	2
437.648	0
438.119	0
438.59	-3
439.061	1
439.532	0
440.003	3
440.474	-7
440.945	1
441.417	3
441.888	3
442.359	-1
442.831	2
443.302	1
443.773	5
444.245	-3
444.716	1
445.188	4
445.66	-3
446.131	3
446.603	-3
447.075	0
447.547	-2
448.019	1
448.491	0
448.963	0
449.435	-6
449.907	2
450.379	-1
450.851	2
451.323	-1
451.795	0
452.268	0
452.74	0
453.213	-4
453.685	0
454.158	-5
454.63	3
455.103	-3
455.575	-2
456.048	1
456.521	4
456.994	3
457.466	4
457.939	-1
458.412	0
458.885	4
459.358	-2
459.831	0
460.304	1
460.778	4
461.251	3
461.724	2
