Data from S118521__4__17-03-44-766.txt Node

Date: Tue Aug 23 17:03:44 PDT 2022
User: cemma
Spectrometer: S11852
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
188.378	-3
188.827	3
189.275	1
189.723	0
190.172	6
190.62	0
191.068	3
191.517	2
191.965	3
192.414	2
192.863	4
193.311	2
193.76	-8
194.208	1
194.657	5
195.106	4
195.555	0
196.004	-1
196.452	-1
196.901	1
197.35	0
197.799	2
198.248	3
198.697	0
199.146	-4
199.596	0
200.045	-1
200.494	-7
200.943	-1
201.392	-1
201.842	5
202.291	0
202.74	-2
203.19	3
203.639	0
204.089	-2
204.538	-2
204.988	1
205.437	0
205.887	2
206.337	-1
206.786	0
207.236	5
207.686	0
208.136	-1
208.586	2
209.036	-3
209.486	-3
209.936	3
210.386	6
210.836	-1
211.286	2
211.736	4
212.186	3
212.636	-2
213.086	1
213.537	4
213.987	-2
214.437	3
214.888	2
215.338	-2
215.789	0
216.239	-1
216.69	-5
217.14	1
217.591	-3
218.041	-1
218.492	2
218.943	-2
219.394	2
219.844	2
220.295	-11
220.746	4
221.197	1
221.648	2
222.099	-3
222.55	1
223.001	4
223.452	1
223.903	-2
224.354	3
224.806	2
225.257	-2
225.708	3
226.16	2
226.611	3
227.062	0
227.514	2
227.965	-2
228.417	1
228.868	3
229.32	2
229.772	1
230.223	-4
230.675	0
231.127	-2
231.578	-1
232.03	1
232.482	-5
232.934	-1
233.386	2
233.838	4
234.29	0
234.742	-2
235.194	-3
235.646	2
236.098	4
236.551	2
237.003	0
237.455	1
237.907	2
238.36	-2
238.812	3
239.265	1
239.717	-5
240.17	4
240.622	-2
241.075	3
241.527	4
241.98	3
242.433	9
242.886	3
243.338	6
243.791	2
244.244	9
244.697	8
245.15	15
245.603	15
246.056	7
246.509	15
246.962	22
247.415	20
247.868	15
248.321	20
248.775	27
249.228	24
249.681	28
250.135	28
250.588	30
251.042	33
251.495	31
251.949	33
252.402	19
252.856	31
253.309	30
253.763	22
254.217	25
254.671	23
255.124	25
255.578	17
256.032	16
256.486	12
256.94	19
257.394	20
257.848	17
258.302	18
258.756	15
259.21	20
259.664	9
260.119	13
260.573	7
261.027	11
261.482	3
261.936	8
262.39	4
262.845	2
263.299	6
263.754	2
264.209	6
264.663	7
265.118	7
265.573	-2
266.027	2
266.482	1
266.937	4
267.392	2
267.847	4
268.302	0
268.757	5
269.212	5
269.667	4
270.122	1
270.577	5
271.032	2
271.487	2
271.943	-4
272.398	0
272.853	-1
273.309	1
273.764	-1
274.22	2
274.675	0
275.131	1
275.586	3
276.042	-1
276.497	1
276.953	1
277.409	-1
277.865	2
278.321	-4
278.776	0
279.232	2
279.688	1
280.144	2
280.6	-1
281.056	2
281.512	2
281.969	5
282.425	3
282.881	-4
283.337	0
283.794	4
284.25	1
284.706	-2
285.163	-6
285.619	-1
286.076	-1
286.532	3
286.989	2
287.446	1
287.902	4
288.359	-8
288.816	2
289.272	3
289.729	1
290.186	-1
290.643	2
291.1	-2
291.557	-3
292.014	3
292.471	-7
292.928	2
293.385	-1
293.843	2
294.3	-6
294.757	4
295.215	-3
295.672	-2
296.129	-2
296.587	-2
297.044	4
297.502	2
297.959	-2
298.417	1
298.875	-6
299.332	0
299.79	-1
300.248	3
300.706	3
301.164	-3
301.621	0
302.079	6
302.537	2
302.995	-4
303.453	-3
303.912	4
304.37	2
304.828	-6
305.286	-8
305.744	-4
306.203	3
306.661	0
307.12	-7
307.578	-8
308.036	-3
308.495	4
308.954	-2
309.412	-1
309.871	-7
310.329	0
310.788	4
311.247	3
311.706	3
312.165	0
312.624	0
313.083	3
313.542	2
314.001	1
314.46	0
314.919	2
315.378	-6
315.837	-1
316.296	4
316.756	3
317.215	0
317.674	-4
318.134	-1
318.593	1
319.053	1
319.512	-4
319.972	-1
320.431	5
320.891	-1
321.351	-1
321.81	-1
322.27	4
322.73	1
323.19	5
323.65	-2
324.11	0
324.57	5
325.03	1
325.49	-1
325.95	4
326.41	-3
326.87	-14
327.331	-8
327.791	2
328.251	1
328.712	-2
329.172	-2
329.632	9
330.093	0
330.553	-3
331.014	2
331.475	4
331.935	1
332.396	1
332.857	-3
333.318	4
333.778	-2
334.239	1
334.7	-1
335.161	3
335.622	5
336.083	-1
336.544	-5
337.006	0
337.467	1
337.928	-3
338.389	-2
338.851	-6
339.312	1
339.773	5
340.235	-1
340.696	-5
341.158	-4
341.619	2
342.081	-3
342.543	4
343.004	3
343.466	2
343.928	-1
344.39	1
344.851	3
345.313	0
345.775	-3
346.237	-3.5
346.699	-4
347.161	3
347.624	7
348.086	4
348.548	1
349.01	1
349.473	2
349.935	2
350.397	-7
350.86	1
351.322	1
351.785	3
352.247	-3
352.71	-1
353.173	4
353.635	4
354.098	1
354.561	-8
355.024	3
355.486	-4
355.949	-2
356.412	3
356.875	0
357.338	2
357.801	1
358.265	-2
358.728	-3
359.191	1
359.654	2
360.117	-4
360.581	-1
361.044	0
361.508	-1
361.971	-2
362.435	-1
362.898	0
363.362	-3
363.826	-2
364.289	2
364.753	1
365.217	-2
365.681	-1
366.144	1
366.608	1
367.072	2
367.536	2
368	1
368.464	0
368.929	-2
369.393	3
369.857	2
370.321	-1
370.786	4
371.25	3
371.714	-1
372.179	2
372.643	1
373.108	0
373.572	2
374.037	3
374.502	3
374.966	3
375.431	5
375.896	1
376.361	-2
376.826	1
377.291	2
377.756	1
378.221	2
378.686	-3
379.151	3
379.616	3
380.081	-4
380.547	-7
381.012	3
381.477	2
381.943	1
382.408	-4
382.873	3
383.339	6
383.805	2
384.27	3
384.736	0
385.201	-2
385.667	2
386.133	1
386.599	0
387.065	-2
387.531	2
387.997	5
388.463	1
388.929	0
389.395	-3
389.861	6
390.327	0
390.793	3
391.26	1
391.726	2
392.192	6
392.659	-3
393.125	-1
393.592	1
394.058	2
394.525	5
394.992	0
395.458	-2
395.925	5
396.392	0
396.859	-2
397.325	1
397.792	5
398.259	-1
398.726	-2
399.193	4
399.66	5
400.128	2
400.595	2
401.062	2
401.529	0
401.997	-1
402.464	4
402.931	4
403.399	-2
403.866	5
404.334	9
404.802	4
405.269	7
405.737	4
406.205	4
406.672	4
407.14	5
407.608	8
408.076	6
408.544	5
409.012	12
409.48	10
409.948	4
410.416	5
410.884	14
411.353	8
411.821	9
412.289	10
412.758	11
413.226	13
413.695	10
414.163	5
414.632	6
415.1	10
415.569	17
416.038	6
416.506	10
416.975	8
417.444	10
417.913	14
418.382	9
418.851	9
419.32	14
419.789	19
420.258	17
420.727	14
421.196	12
421.666	13
422.135	13
422.604	19
423.074	19
423.543	15
424.013	13
424.482	16
424.952	16
425.421	13
425.891	17
426.361	8
426.831	16
427.3	12
427.77	6
428.24	14
428.71	19
429.18	16
429.65	13
430.12	13
430.59	9
431.061	17
431.531	14
432.001	14
432.471	16
432.942	16
433.412	12
433.883	19
434.353	17
434.824	14
435.294	17
435.765	15
436.236	16
436.706	14
437.177	15
437.648	18
438.119	15
438.59	16
439.061	23
439.532	19
440.003	16
440.474	11
440.945	16
441.417	24
441.888	25
442.359	17
442.831	23
443.302	16
443.773	19
444.245	10
444.716	20
445.188	20
445.66	22
446.131	17
446.603	10
447.075	19
447.547	10
448.019	13
448.491	21
448.963	17
449.435	8
449.907	14
450.379	17
450.851	17
451.323	11
451.795	14
452.268	13
452.74	12
453.213	13
453.685	12
454.158	11
454.63	12
455.103	15
455.575	14
456.048	9
456.521	12
456.994	11
457.466	12
457.939	18
458.412	13
458.885	13
459.358	18
459.831	19
460.304	10
460.778	15
461.251	14
461.724	12
462.197	17
462.671	13
463.144	11
463.618	9
464.091	16
464.565	15
465.038	9
465.512	12
465.986	11
466.459	10
466.933	9
467.407	11
467.881	11
468.355	15
468.829	14
469.303	12
469.777	10
470.251	11
470.725	8
471.2	13
471.674	11
472.148	9
472.623	8
473.097	8
473.572	15
474.046	13
474.521	14
474.995	13
475.47	13
475.945	12
476.42	16
476.894	8
477.369	10
477.844	15
478.319	14
478.794	6
479.269	8
479.744	13
480.219	11
480.695	10
481.17	9
481.645	10
482.121	10
482.596	16
483.071	3
483.547	11
484.023	7
484.498	-2
484.974	11
485.449	12
485.925	7
486.401	10
